emp_no,first_name,last_name,title,from_date,salary
65510,Valeska,Brodie,Engineer,1985-08-09,52862
65506,Guozhong,Khalil,Engineer,1988-01-07,49945
218442,Hausi,Neiman,Engineer,1996-07-14,43307
56476,Danae,Chiola,Engineer,1995-02-19,40000
65490,Xiaobin,Wixon,Engineer,1995-05-26,52904
65390,Dayanand,Bail,Engineer,1999-02-06,46759
65290,Sanjay,Wielonsky,Engineer,1999-01-03,60156
218423,Arlette,Munro,Engineer,1995-10-24,40000
56502,Dipayan,Ulupinar,Engineer,1987-08-28,40000
232623,Guther,Linares,Engineer,1988-12-04,40000
56510,Radhakrishnan,Brattka,Engineer,1985-09-01,40000
20793,Pranav,Luft,Engineer,1994-11-19,40220
56531,Quingbo,Renear,Engineer,1985-05-06,43954
65243,Xiaoheng,Chinen,Engineer,1987-08-10,55547
65217,Magdalena,Leijenhorst,Engineer,1986-10-31,41061
65216,Masato,Leuchs,Engineer,1995-04-29,40000
235800,Huan,Belinskaya,Engineer,1989-11-23,40000
56565,Odinaldo,Hiltgen,Engineer,1987-06-02,51502
56575,Berry,Simkin,Engineer,1994-08-03,57045
56577,Shigeu,Laurillard,Engineer,1990-05-24,49932
65108,Hirochika,Lunn,Engineer,1997-08-11,40000
20794,Shaz,Rathonyi,Engineer,1988-11-11,70498
56601,Feixiong,Mattern,Engineer,1985-06-15,40000
65106,Nadjib,Hartvigsen,Engineer,1987-12-29,40000
232620,Arne,Rabejac,Engineer,1991-09-28,44851
56611,Lalit,Zhang,Engineer,1987-06-07,48472
20860,Szabolcs,Michaels,Engineer,1985-07-19,40000
56626,Sanjeeva,Rande,Engineer,1988-06-03,71963
65056,Masako,Haldar,Engineer,1989-11-17,49893
65053,Shawna,Olano,Engineer,1988-08-12,40000
20881,Duangkaew,Hainaut,Engineer,1996-02-21,41062
56663,Eben,Takanami,Engineer,1986-10-05,40000
65039,Munehiro,Winter,Engineer,1988-05-14,80698
65021,Xudong,Paludetto,Engineer,1989-05-27,44217
64955,Mariusz,Karner,Engineer,1986-06-21,49158
64832,Boalin,Emmerich,Engineer,1988-05-16,66423
56702,Jinpo,Plessier,Engineer,1997-04-26,42763
64731,Fumino,Rosay,Engineer,1992-03-19,40000
64728,Akhilish,Hedayat,Engineer,1986-12-19,43564
64692,Bowen,Ermel,Engineer,1985-08-12,43722
56737,Arnould,Gils,Engineer,1998-03-22,40000
64690,Sanjeeva,Siochi,Engineer,1989-10-13,53661
56770,Takushi,Taubman,Engineer,1995-04-10,52830
232587,Sreenivas,Weedon,Engineer,1987-09-25,55499
56804,Arra,Heinisuo,Engineer,1986-12-09,71519
64686,Kolar,Litzler,Engineer,1988-07-14,62782
56818,Venkatesan,Imataki,Engineer,1989-06-10,40000
56826,Marsha,Ghandeharizadeh,Engineer,1994-09-22,57053
218408,Alair,McClurg,Engineer,1986-09-13,64391
56831,Zvonko,Baaz,Engineer,1990-10-17,55845
64657,Jianhui,Duclos,Engineer,1987-05-14,60000
64503,Stafford,Kornatzky,Engineer,1986-08-29,62147
64488,Jaana,Kandlur,Engineer,1986-12-01,54694
64450,Aran,Raney,Engineer,1991-02-24,60474
64377,Along,Couchot,Engineer,1993-08-26,40000
64313,Leucio,Schlegelmilch,Engineer,1992-08-04,59704
64304,Stella,Koprowski,Engineer,1985-02-22,40000
64243,Moss,Maraist,Engineer,1987-10-01,42959
64151,Rasikan,Alameldin,Engineer,1987-11-27,58265
64130,Yinghua,Merro,Engineer,1985-08-14,48261
218275,Mayuri,Furudate,Engineer,1985-10-07,40000
56952,Itzchak,Leppanen,Engineer,1988-10-14,60584
12504,Adly,Rosaz,Engineer,1997-08-14,40000
56984,Guiseppe,Erni,Engineer,1986-11-27,40000
64119,Zorica,Brizzi,Engineer,1995-07-19,46002
64084,Shao,Toyoshima,Engineer,1997-04-29,47225
64072,Claude,Demri,Engineer,1985-05-02,54670
57004,Guther,Peris,Engineer,1990-11-24,61693
12514,Tomofumi,Melter,Engineer,1999-11-13,54241
64052,Hyuckchul,Stroustrup,Engineer,1985-02-27,50377
63987,Jingling,Hockney,Engineer,1987-09-23,40000
63898,Theirry,Ducloy,Engineer,1991-06-07,40000
57051,Xinyu,Angot,Engineer,1999-09-04,40000
232545,Mani,Vanwelkenhuysen,Engineer,1999-04-02,46111
57068,Mari,Rabehasaina,Engineer,1990-12-08,40000
20965,Tadanori,Bahl,Engineer,1986-08-06,40000
57071,Wilmer,Stenning,Engineer,1987-10-02,40000
218268,Hideo,Schmittgen,Engineer,1989-04-17,41369
57079,Shay,Rassart,Engineer,1985-08-23,70130
57118,Xinan,Champarnaud,Engineer,1998-07-29,48977
57123,Fatemeh,Zedlitz,Engineer,1999-04-25,42556
63849,Pasqua,Oxman,Engineer,1988-03-27,65536
63801,Valdiodio,Roccetti,Engineer,1994-01-03,40928
63738,Yunming,Ohori,Engineer,1986-11-03,46383
218215,Subhrajyoti,Pargaonkar,Engineer,1987-12-01,87679
63693,Martien,Zultner,Engineer,1986-12-29,40000
57217,Freyja,Sommer,Engineer,1996-05-21,42425
218214,Tonia,Montresor,Engineer,1987-05-25,69259
57228,Jaideep,Brickell,Engineer,1987-03-30,40000
63672,Fei,Munos,Engineer,1987-08-27,40000
63568,Toshimitsu,Bondorf,Engineer,1987-06-20,58244
63542,Michaela,Hanratty,Engineer,1990-12-11,49445
63520,Duro,Kermarrec,Engineer,1997-01-21,48354
63507,Valeri,Alblas,Engineer,1986-11-13,40000
63501,Laurentiu,Cesareni,Engineer,1991-11-25,40000
218195,Niteen,Poujol,Engineer,1996-11-23,69549
63422,Mahendra,Gulak,Engineer,1986-09-12,40000
63399,Yonghoan,Azumi,Engineer,1986-08-31,59974
63391,Josyula,Hertweck,Engineer,1988-12-29,55696
63363,Terresa,Brattka,Engineer,1987-01-18,40000
232528,Satyanarayana,Ramsay,Engineer,1988-07-15,54703
57350,Aluzio,Georgakopoulos,Engineer,1986-03-25,40000
57355,Shahar,Condotta,Engineer,1998-02-18,53670
57377,Adel,Slobodova,Engineer,1995-08-15,40000
21011,Demin,Zedlitz,Engineer,1995-06-30,46023
57384,Chirstian,Birch,Engineer,1995-02-05,58928
63331,Changho,Fadgyas,Engineer,1988-10-26,65406
63326,Filipp,Perin,Engineer,1992-01-18,40000
63321,Marsha,Monkewich,Engineer,1991-11-24,45765
57437,Zhenhua,Eterovic,Engineer,1989-08-19,46260
232485,Margo,Denti,Engineer,1990-04-04,40000
63305,Perry,Waymire,Engineer,1988-08-22,40000
63269,Luerbio,Benzmuller,Engineer,1985-02-26,40000
21044,Mack,Rajala,Engineer,1986-07-03,40433
63246,Zdislav,Waymire,Engineer,1987-04-16,59385
218178,JiYoung,Brickell,Engineer,1992-08-21,40000
57489,Jaihie,Benaini,Engineer,1985-06-18,63167
63077,Hyuncheol,Escriba,Engineer,1993-02-13,54381
63076,Goetz,Veccia,Engineer,1997-11-11,41569
63019,Fayez,Basawa,Engineer,1988-09-28,61483
62970,Georgy,Speek,Engineer,1987-06-16,44840
62964,Duro,Schach,Engineer,1988-04-12,40000
62930,Fumiyo,Flanders,Engineer,1985-04-18,41842
62925,Bedir,Kobara,Engineer,1985-07-25,40000
232440,Ottavia,Ressouche,Engineer,1986-07-29,40000
62846,Menkae,Walston,Engineer,1988-07-24,40000
21157,Jouko,Demos,Engineer,1993-03-01,40000
57531,Tonia,Tomescu,Engineer,1989-10-31,60218
232416,Tokuyasu,Binkley,Engineer,1994-04-29,59754
57532,Yannis,Cochrane,Engineer,1985-11-29,40000
57533,Kagan,Heuser,Engineer,1998-02-04,74651
57535,Dante,Petereit,Engineer,1998-12-25,40000
21165,Mingdong,Pfau,Engineer,1986-04-20,57958
62804,Emran,Bahr,Engineer,1996-08-15,57104
62793,Beshir,Klerer,Engineer,1985-04-20,46484
218061,Adas,Rusterholz,Engineer,1987-12-04,51836
57595,Heeju,Wielonsky,Engineer,1985-09-23,58622
21178,Ymte,Skrikant,Engineer,1997-02-17,40000
57603,Arunas,Frezza,Engineer,1988-03-26,61488
62743,Shin,Veeraraghavan,Engineer,1988-06-20,40000
62723,Mitchel,Penttonen,Engineer,1997-04-23,49106
62638,Kayoko,Erde,Engineer,1988-05-15,47763
62545,Chiranjit,Pleszkun,Engineer,1997-05-13,40000
62529,Piyush,Miyakawa,Engineer,1986-08-02,40000
62513,Gil,Bojadziev,Engineer,1986-04-18,40000
57660,Mayuri,Lally,Engineer,1994-03-31,40000
232396,Alejandra,Weisert,Engineer,1987-12-02,53595
57664,Gladys,England,Engineer,1985-09-18,54591
21192,Sajjad,Krohm,Engineer,1988-07-06,40000
62507,Otmar,Mullainathan,Engineer,1988-03-22,51782
62497,Yifei,Sinitsyn,Engineer,1987-04-25,49067
217998,Dipankar,Murthy,Engineer,1994-08-15,40000
62480,Bedrich,Stemann,Engineer,1989-09-28,68446
62443,Conrado,Pluym,Engineer,1993-07-18,57970
62437,Manohar,Takkinen,Engineer,1988-09-10,49714
217986,Aiichiro,Auria,Engineer,1988-07-28,41943
57716,Kristinn,Schmiedel,Engineer,1985-12-12,48622
62433,IEEE,McFarlin,Engineer,1999-10-04,46720
62381,Fay,Pfau,Engineer,1988-06-06,40000
62374,Ortrud,Oppitz,Engineer,1989-11-22,40000
62325,Nitsan,Cummings,Engineer,1988-06-25,42545
62251,Rayond,Vingron,Engineer,1985-06-27,40000
217973,Geoffry,Underwood,Engineer,1987-05-27,40000
57834,Hideyuki,Demeyer,Engineer,1987-07-09,40000
217914,Ohad,Yamaashi,Engineer,1986-10-31,53065
62236,Aiman,Georg,Engineer,1991-11-07,40000
217756,Mahmut,Kobara,Engineer,1985-05-03,55169
57865,Kazuhiro,Demian,Engineer,1987-11-26,40000
217699,Khue,Vesna,Engineer,1998-07-11,40000
57869,Martine,Perl,Engineer,1988-11-26,51324
217560,Xianlong,Farrag,Engineer,1994-04-28,40000
57893,Khalid,Tasistro,Engineer,1987-08-02,40000
217523,Abdulla,Zolotykh,Engineer,1985-03-05,60944
57926,Duangkaew,Shihab,Engineer,1993-09-24,40000
10676,Valeri,Danley,Engineer,1999-09-04,58226
57945,Tsvetan,Merlo,Engineer,1992-05-08,56883
62151,Shuichi,Marakhovsky,Engineer,1987-04-03,40000
62129,Hongzue,Schmittgen,Engineer,1988-10-07,58096
62095,Katsuyuki,Erva,Engineer,1985-03-23,40000
57968,Froduald,Perng,Engineer,1992-08-22,46898
61910,Gay,Bahk,Engineer,1985-03-30,53721
61879,Saniya,Steinauer,Engineer,1986-12-23,43848
232294,Arie,Klerer,Engineer,1986-05-25,40000
58007,Nitsan,Zlotek,Engineer,1993-01-03,54854
61869,Manu,Hemaspaandra,Engineer,1990-10-03,40000
61793,Masoud,Pramanik,Engineer,1986-02-01,40000
21391,Zijian,Pagter,Engineer,1987-03-15,58700
58035,Jenwei,Speckmann,Engineer,1986-02-05,57073
61780,Zhilian,Billingsley,Engineer,1988-05-17,40000
61753,Pantung,Levergood,Engineer,1986-06-30,65136
232289,Fun,Farrag,Engineer,1996-01-28,66678
58059,Behnaam,Zwicker,Engineer,1986-06-20,41917
61722,Oddvar,Wendorf,Engineer,1985-03-30,40000
232238,Piyawadee,Fiutem,Engineer,1987-10-31,40000
58100,Weiyi,Worfolk,Engineer,1994-09-22,40000
61718,Yakichi,Poujol,Engineer,1990-04-15,40000
61666,Tesuro,Vasanthakumar,Engineer,1990-06-07,40000
61625,Shugo,Rajcani,Engineer,1985-07-27,40000
21402,Guadalupe,Gecsei,Engineer,1993-12-18,40000
58161,Akhilish,Karner,Engineer,1987-06-27,40000
61624,Doowon,Luef,Engineer,1987-10-08,42133
217509,Saeed,Beutelspacher,Engineer,1989-08-11,41867
58201,Willard,Bashian,Engineer,1985-08-30,68157
61593,Masaru,Cochrane,Engineer,1987-05-04,40000
61543,Gilbert,Itzigehl,Engineer,1986-10-08,40000
217484,Subhrajyoti,Nivat,Engineer,1992-10-24,48138
58280,Manohar,Peris,Engineer,1988-10-28,78088
58317,Eric,Kenevan,Engineer,1993-03-01,43595
61453,Hyuncheol,Vanwelkenhuysen,Engineer,1990-05-23,40000
61444,Geoff,Kaiserswerth,Engineer,1991-01-19,43572
61376,Guttorm,Skrikant,Engineer,1985-07-04,51339
61347,Aram,Gerteisen,Engineer,1986-05-11,44796
217453,Goo,Ishibashi,Engineer,1986-09-10,40000
61306,Gro,Peot,Engineer,1988-01-26,40000
61292,Badri,Boguraev,Engineer,1991-01-16,53842
61256,Duro,Schaar,Engineer,1999-04-10,40000
217434,Kwun,Unno,Engineer,1988-06-09,48867
58383,Somnath,Tomescu,Engineer,1987-11-18,61356
217396,Soenke,Flowers,Engineer,1987-09-20,40000
58387,Shaz,Thebaut,Engineer,1987-12-20,46577
61211,Lakshmi,Muntz,Engineer,1987-05-18,40000
61208,Miomir,Hooghiemstra,Engineer,1988-02-14,50944
61203,Demin,Beznosov,Engineer,1999-07-09,40000
61197,Roselyn,Cannard,Engineer,1986-06-03,40000
61118,King,Erol,Engineer,1985-04-14,59370
61069,Barun,Merey,Engineer,1988-11-13,48327
61006,Garnik,Schonegge,Engineer,1986-05-09,56458
60930,Larisa,Swiss,Engineer,1995-02-16,57927
60894,Lein,Fendler,Engineer,1991-05-25,52840
60865,Yuqun,Birge,Engineer,1988-07-29,62219
60858,Elgin,Foote,Engineer,1999-08-15,42338
60807,Parke,Angel,Engineer,1987-11-06,49204
60782,Janalee,Foote,Engineer,1993-07-02,42016
60768,Hisao,Feinberg,Engineer,1986-05-08,40213
60742,Kristen,Juneja,Engineer,1985-05-28,49232
217386,Uzi,Dengi,Engineer,1988-04-21,69048
58475,Angel,Chaudhury,Engineer,1996-07-11,40000
217347,Mechthild,Perri,Engineer,1998-12-14,59309
58499,Marjo,Pileggi,Engineer,1986-07-01,41821
60677,Stella,Worfolk,Engineer,1994-11-27,40000
217315,Garnik,Neimat,Engineer,1988-01-12,40000
58510,Dzung,Falco,Engineer,1985-09-09,54991
60669,Gaetan,Antonakopoulos,Engineer,1988-05-21,40000
60642,Marek,Junet,Engineer,1988-01-27,40000
60638,Makato,Alencar,Engineer,1995-06-04,40000
60620,Dhritiman,Lukaszewicz,Engineer,1987-06-15,40000
217312,Zorica,Rodham,Engineer,1992-10-08,46049
58518,Along,Perfilyeva,Engineer,1985-10-31,65858
58523,Prasadram,Bazelow,Engineer,1990-04-13,40000
217299,Martins,Gill,Engineer,1987-05-09,56881
58524,Jaideep,Sidhu,Engineer,1986-01-20,40000
60514,Ayakannu,Vecchio,Engineer,1987-07-02,70549
60475,Wanqing,Renear,Engineer,1996-04-28,40000
60463,Sanjiv,Dredge,Engineer,1990-03-25,53616
60439,Weiru,Basawa,Engineer,1993-11-07,40138
60412,Dharmaraja,Ranst,Engineer,1993-11-18,56140
60374,Hongzue,Peron,Engineer,1989-04-06,40000
232170,Sanjay,Fujisaki,Engineer,1988-12-11,50723
58576,Xianlong,Fraisse,Engineer,1988-01-21,52093
21479,Jeane,Kuszyk,Engineer,1988-02-19,42045
58580,Zhiguo,Lienhardt,Engineer,1986-09-22,40000
60363,Parke,Diderrich,Engineer,1987-09-09,65329
60263,Barun,Perng,Engineer,1987-04-22,40000
60256,Subir,Fiutem,Engineer,1989-10-03,40081
58634,Snehasis,Copas,Engineer,1989-12-08,40000
60170,Lene,Yetim,Engineer,1997-11-30,40000
217276,Billur,Schapire,Engineer,1986-11-14,40000
217259,Mohua,Bratten,Engineer,1998-01-31,54159
58646,Froduald,Goodrum,Engineer,1988-06-29,43341
232147,Manu,Kaiser,Engineer,1988-02-29,40000
60102,Susumu,Pehl,Engineer,1987-01-20,40000
60068,Giap,Plavsic,Engineer,1989-05-30,40000
59986,Gererd,Yoshimura,Engineer,1985-09-08,40000
59859,Shunichi,Henseler,Engineer,1985-07-10,57227
21527,DeForest,Yurov,Engineer,1990-01-29,40000
58728,Boguslaw,Parfitt,Engineer,1986-06-29,40384
58735,Krassimir,Mayerwieser,Engineer,1999-06-02,45997
59801,Mototsugu,Rotem,Engineer,1997-07-19,58764
58773,Geoffry,Yavatkar,Engineer,1986-11-14,40000
217200,Xinyu,Hutter,Engineer,1994-01-24,45790
58789,Hercules,Cochrane,Engineer,1988-04-25,54288
59790,Vishv,Heering,Engineer,1986-10-30,61516
12662,Leucio,Alvarado,Engineer,1985-08-27,69016
58826,Emdad,Peral,Engineer,1988-05-19,40000
21548,Maren,Gimbel,Engineer,1988-04-09,49951
58830,Uzi,Cunliffe,Engineer,1986-02-27,40836
58836,Constantino,Rahimi,Engineer,1985-12-27,45088
21580,Debatosh,Morton,Engineer,1997-03-17,53897
58837,Bowen,Waleschkowski,Engineer,1985-06-01,40000
59764,Jeane,Wroclawski,Engineer,1994-06-07,42197
217168,Mahmut,Heystek,Engineer,1988-02-28,48816
217158,Yonghoan,Turnbull,Engineer,1985-05-22,40000
217107,Doowon,Auria,Engineer,1999-12-04,40000
59743,Zhenhua,Bakhtari,Engineer,1987-04-10,40000
59734,Adas,Ulupinar,Engineer,1987-12-26,50404
59688,Woody,Scharstein,Engineer,1988-03-30,40000
59684,Qingxiang,Ranst,Engineer,1988-09-03,53792
217024,Valdiodio,Peternell,Engineer,1997-01-24,43810
59094,Adin,McDermid,Engineer,1986-01-03,75660
21639,Caolyn,Domenig,Engineer,1985-04-29,44814
59107,Anneke,Constantine,Engineer,1985-04-03,40000
232142,Valter,Merli,Engineer,1995-03-01,40000
59109,Tesuya,Morrey,Engineer,1988-11-24,43715
59631,Krisda,Byoun,Engineer,1988-05-09,67321
59602,Toshimo,Stamatiou,Engineer,1987-05-04,40000
59581,Mani,Swab,Engineer,1986-07-21,40000
21642,Shaz,Erman,Engineer,1988-05-20,49874
12678,Carrsten,Borovoy,Engineer,1999-06-26,44529
59488,Saeko,Montresor,Engineer,1986-01-19,48499
59164,Hideo,Schaad,Engineer,1986-06-22,61762
59409,Mechthild,Reeken,Engineer,1987-09-01,80439
59391,Qunsheng,Plessier,Engineer,1996-02-08,40000
59331,Izaskun,Broder,Engineer,1996-02-24,50825
59192,Luisa,Schusler,Engineer,1992-07-19,58121
59323,Hein,Marciano,Engineer,1988-02-23,40000
59283,Stevo,Bisiani,Engineer,1987-06-22,40000
59236,Siamak,Yurek,Engineer,1988-12-18,40000
59227,Adly,Ruemmler,Engineer,1986-10-29,66446
59215,Doohun,Schwaller,Engineer,1994-04-16,51370
59183,Kotesh,Cronau,Engineer,1990-09-12,56473
21643,Yuuichi,Maksimenko,Engineer,1990-04-15,40210
59256,Tsvetan,Emiris,Engineer,1993-02-01,40000
216934,Nagui,Krzyzanowski,Engineer,1988-07-21,59907
21666,Remzi,Kroon,Engineer,1999-04-14,68269
59277,Menkae,Mikschl,Engineer,1987-03-25,50276
59175,Pradeep,Chinin,Engineer,1988-11-11,40000
59166,Charlene,Bernardinello,Engineer,1988-12-06,50701
59130,Mingsen,Baja,Engineer,1991-10-25,41843
59128,Jianwen,Lorho,Engineer,1988-03-21,40000
59311,Renee,Shiratori,Engineer,1998-05-07,72140
59078,Licheng,Larfeldt,Engineer,1988-12-01,52687
59047,Jiong,Botman,Engineer,1985-04-03,55318
59348,Jackson,Heemskerk,Engineer,1987-07-07,40000
21675,Vishu,Genin,Engineer,1997-06-12,40000
59349,Martijn,Bail,Engineer,1988-01-03,64410
59020,Kazunori,Reeker,Engineer,1987-02-09,49486
59016,Terresa,Kornyak,Engineer,1986-05-11,74095
59379,Zsolt,Rajala,Engineer,1998-12-03,40000
58995,Claudi,Pehl,Engineer,1991-05-13,44294
59395,Richard,Karunanithi,Engineer,1996-09-13,40000
58988,Mototsugu,Lores,Engineer,1985-05-30,40000
58973,Marke,Decleir,Engineer,1987-04-02,46298
58879,Cathie,Ushiama,Engineer,1992-12-13,73255
58864,Tonia,Plumb,Engineer,1990-03-08,40000
58787,Kristina,Erie,Engineer,1998-06-10,40000
216893,Abdulah,Gill,Engineer,1999-05-24,45887
59417,Anestis,Cappelletti,Engineer,1991-04-18,40000
216885,Fumiya,Leuchs,Engineer,1986-06-04,42578
58727,Junichi,Rullman,Engineer,1985-06-15,54576
58678,Vivian,Zwicker,Engineer,1985-11-15,56911
58667,Feipei,Pagter,Engineer,1986-01-11,53611
58635,Giordano,Rabejac,Engineer,1988-02-28,40000
58612,Divine,Junet,Engineer,1994-06-29,40000
58593,Hatsukazu,Petersohn,Engineer,1985-05-19,40000
58575,Pasqua,Pfau,Engineer,1995-04-18,40900
58543,Gully,Beausoleil,Engineer,1986-09-12,41223
58434,Aluzio,Melton,Engineer,1998-05-02,78661
21686,Kinh,Jansch,Engineer,1988-10-25,55890
59521,Kwok,Ponthieu,Engineer,1987-03-14,68276
58388,Aemilian,Parveen,Engineer,1986-12-25,40000
59538,Constantijn,Stiles,Engineer,1988-04-07,41231
58366,Akeel,Schnabel,Engineer,1987-11-03,66579
58352,Soenke,Hatcliff,Engineer,1987-07-28,40000
59566,Vugranam,Krybus,Engineer,1995-11-19,51673
58329,Paddy,Schiper,Engineer,1987-09-29,55867
58325,Kokou,Riexinger,Engineer,1988-11-27,41626
58306,Rosalyn,Danecki,Engineer,1989-10-06,48261
58197,Sahrah,Suri,Engineer,1987-06-26,51526
216789,Eben,Ghemri,Engineer,1989-11-07,56045
59613,Shaunak,Biros,Engineer,1986-12-16,40000
58182,Gennady,Kroft,Engineer,1988-09-04,41694
58151,Masanao,Smeets,Engineer,1986-04-06,40470
58136,Lidong,Tsunoo,Engineer,1991-07-18,40000
216734,Yakkov,Swist,Engineer,1985-05-02,40000
59704,Toong,Makrucki,Engineer,1987-12-28,42183
216703,Visit,Zolotykh,Engineer,1986-05-04,61810
59709,Syozo,Ratzlaff,Engineer,1987-10-07,56907
58125,Xiaoshan,Cesareni,Engineer,1986-01-19,51416
216641,Florian,Ginneken,Engineer,1987-02-20,65018
58115,Manu,Peir,Engineer,1987-07-28,44295
58094,Danil,Katiyar,Engineer,1998-05-23,40000
59797,Muzhong,Baba,Engineer,1994-04-28,46652
58027,Yakkov,Luef,Engineer,1993-01-18,50572
10009,Sumant,Peac,Engineer,1985-02-18,60929
59891,Guttorm,Linnainmaa,Engineer,1985-02-27,63941
21754,Kenroku,Jonsson,Engineer,1993-03-31,42362
59898,Gao,Iwayama,Engineer,1988-07-26,52483
59899,Toong,Schueller,Engineer,1997-01-26,66788
59906,Joydip,Binding,Engineer,1993-11-13,76816
58024,Naftaly,Berztiss,Engineer,1993-08-08,40000
57990,Haldun,Buescher,Engineer,1990-08-01,40000
216578,Koichi,Plesums,Engineer,1990-11-17,57321
59916,Anneli,Smeets,Engineer,1988-11-29,40000
57980,Shay,Matheson,Engineer,1985-04-29,47878
57897,Kwok,Kranzdorf,Engineer,1986-01-06,40000
57877,Brigham,Delgrande,Engineer,1990-09-22,74055
57807,Xiadong,Ferriere,Engineer,1988-01-25,50069
57740,Georgi,Osgood,Engineer,1987-03-31,67944
57672,Stevo,Peltason,Engineer,1997-12-30,46270
57669,Jianhui,Homond,Engineer,1997-01-19,40294
216545,Sorina,Danley,Engineer,1994-04-01,40000
57640,Aluzio,Stiles,Engineer,1991-02-05,58998
57606,Houman,Demizu,Engineer,1986-09-30,40000
216532,Dung,Merli,Engineer,1985-07-23,40000
60013,Breannda,Schauser,Engineer,1989-01-01,44910
216503,Martial,Kaiserswerth,Engineer,1988-06-30,67221
57566,Masami,Barinka,Engineer,1996-02-20,40000
60058,Qingxiang,Gulak,Engineer,1995-05-21,44672
60064,Maren,Binkley,Engineer,1996-09-08,54723
216496,Holgard,Shihab,Engineer,1993-08-10,40000
57540,Shounak,Armand,Engineer,1990-06-12,40000
57337,Vasiliy,Rabehasaina,Engineer,1992-05-06,62357
57331,Visit,Passino,Engineer,1989-04-10,60828
57312,Muzhong,Preusig,Engineer,1996-11-22,51026
57223,Danel,Copas,Engineer,1996-04-14,72443
57211,Uta,Undy,Engineer,1985-03-01,40000
57157,Susuma,Byoun,Engineer,1988-07-31,40927
60146,Dines,Clouatre,Engineer,1999-10-03,48567
57115,Nirmal,Zobel,Engineer,1999-01-17,60760
57078,Itzchak,Polupanov,Engineer,1988-05-14,40000
57043,Jaber,Falco,Engineer,1988-06-24,40000
216452,Odinaldo,Raney,Engineer,1985-06-27,40000
60158,Shim,Hofman,Engineer,1986-11-22,53746
216423,Boaz,Lorcy,Engineer,1985-05-02,40000
60175,Hatsukazu,Sankaranarayanan,Engineer,1989-10-30,40000
216389,Garnik,Naudin,Engineer,1999-11-27,49848
57022,Michaela,Keustermans,Engineer,1995-01-23,40000
56936,Bernice,Wendorf,Engineer,1988-10-23,40000
56844,Kiyotoshi,Malabarba,Engineer,1999-11-05,40000
60204,Giri,Macedo,Engineer,1985-09-09,57213
60207,Koldo,Mahmud,Engineer,1996-12-24,40000
56811,Petter,Vakili,Engineer,1997-03-29,40000
56809,Dinkar,Ranon,Engineer,1989-05-10,40000
56744,Yongqiao,Schwaller,Engineer,1987-05-06,48670
21871,Yongmao,Seiwald,Engineer,1994-08-09,43249
56740,Sashi,Vuskovic,Engineer,1993-07-27,40771
56715,Rasiah,Gurbaxani,Engineer,1985-06-02,74491
56692,Theirry,Serre,Engineer,1994-08-02,40000
56684,Qiwen,Yoshizawa,Engineer,1991-11-06,40000
216367,Kwangjo,Marchesini,Engineer,1985-05-17,52048
12689,Luerbio,Boudaillier,Engineer,1992-11-23,59689
56528,Uinam,Heijenga,Engineer,1985-07-20,62383
21908,Fen,Parfitt,Engineer,1986-03-21,52324
60442,Kwangsub,Hellwagner,Engineer,1985-11-08,40000
56519,Magdalena,Taubenfeld,Engineer,1988-08-24,52142
56468,Zsolt,Haldar,Engineer,1985-12-30,49922
56400,Froduald,Munke,Engineer,1992-06-01,46357
60488,Yakkov,Staylopatis,Engineer,1993-07-27,55530
216318,Guozhong,Maierhofer,Engineer,1998-09-25,49678
60501,Ranga,Badr,Engineer,1985-02-04,40000
56376,Prasadram,Sommer,Engineer,1995-12-13,44709
56368,Doowon,Angel,Engineer,1988-06-07,57178
60520,Arvin,Gihr,Engineer,1994-08-21,42997
216275,Shirish,Einsfeld,Engineer,1987-12-03,46107
56312,Jaber,Baek,Engineer,1991-09-23,40000
60597,Ute,Schlumberger,Engineer,1993-12-08,40000
56300,Serge,Zobel,Engineer,1987-10-17,47009
56298,Gro,Peir,Engineer,1986-11-05,64827
56239,Sariel,Zultner,Engineer,1988-01-26,40000
56195,Pascal,Hashii,Engineer,1988-05-10,42669
56187,Youpyo,Lienhardt,Engineer,1987-12-27,40000
216238,Weijing,Leppanen,Engineer,1987-04-14,80482
60686,Baocai,Pocchiola,Engineer,1988-01-23,60392
60692,Zvonko,Alameldin,Engineer,1997-07-24,58020
